sentences,label
lawan lawan politik pak   dah kehabisan bahan menyerang pemerintahan nya   penegak hukum di salahkan   shrus nya kan koruptor nya brengsek  ,2
layanan cancel hotel sangat mengecewakan,2
layar rada kuning   selebihnya standar,2
lebih 00x restart   payah  ,2
lebih cocok jadi presiden orang utan kalimantan   kalau buat aku   kucing tumbuh tanduk   amit amit akan aku pilih si manusia pemecah belah bangsa   pribumi   pribumi yaman   otak udang,2
lebih kesal wi   0003 punya presiden nya cuma petugas partai,2
lebih suka jual beli sama muslim   malas memberi rezeki non muslim   non muslim mas   oke be  ,2
lemah 0 kerja jeblok 0 karakter bobrok 3 elektabilitas anjlok 3 citra mentok 5 dukung goblok 6 kalap emis tiongkok 7 macan kodok prof jeffrey musim dingin jokowi presiden lemah sejarah in,2
lemah otak banget anjir bikin senang lagi dah pakai indosat,2
lemah otak indosat   pesan langsung indosatcare berkali kali saja ada respon payah bikin tidak senang,2
lembaga lembaga anti korupsi bubar sentuh kuasa gilir komisi berantas korupsi partai demokrasi indonesia juang ai politik kuasa pulang otot bubar komisi berantas korupsi,2
lempar mercon bom,2
lengkap juluk komisi berantas korupsi antek yahudi komunis haha bubar semen padang fc,2
lengser jokowi bangsat,2
lengser jokowi kuasa cina komunis,2
lenovo overheat banget nih,2
lgbt di musnahkan negeri karena lgbt iblis buang kelaut santapan ikan hiu,2
lihat agama mayoritas tindas aniaya b i indonesia,2
lihat banyak pengguna indosat terkena pemotongan pulsa   kasihan  ,2
lihat bicara kayak nya sekolah ajar mu mu nya bikin anak doang ya nya anak kampret,2
lihat lokasi muhammad bantai 800 yahudi 0300 lukman,2
lihat partai partai   sengaja mencari cara mencela presiden menggolkan jago nya   sama saat ramai ramai mencela menggunakan insiden kartu kuning zaadit   kemudian terbukti zaadit kurang berpikir cengeng mau pergi meninjau   partai hanya mencari sensasi bukan prestasi  ,2
lim guan eng seorang ketua menteri angkuh   sombong berlagak   memang berguna satu sen punya,2
lini orang putih babi pe ikai azan sih hindu divya nih azan orang bodoh jerit jerit loudspeaker orang cirit orang petik agama play korban bodoh,2
loh   pelayanan lama   payah bca   prioritas kong hele mo tanda tangan ba tunggu lama sx  ,2
loh parah nya jne   nelepon diangkat   tweet dibalas   email dibalas   pesan langsung dibalas  ,2
lokasi nya bagus   nyaman   nuansa tradisional   nyaman banger habiskan waktu sini   musala kelewat kecil   terbayang kalau dipakai acara keluarga besar maghrib   harga makanan nya termasuk murah   rasa   masalah selera sih     kata mah standar biasa   mendekati hambar sih  ,2
lokasi nya oke banget buat foto foto   datang saat sore menjelang malam lampu lampu dinyalakan   romantis sekali   makanan nya biasa tidak yang spesial,2
lokasi rm ponyo sangat strategis tempat ramai   disayangkan bangunan nya terawat   lantai 0 nya banyak debu   makanan disajikan standar masakan sunda   dengan harga lebih mahal resto sunda sejenis   sambal nya biasa   cenderung pedas sambal sunda kebanyakan  ,2
lokasi strategis menjamin kualitas restoran   harga mahal sama sekali sesuai kualitas makanan disediakan   paham bagaimana manajemen bekerja membiarkan juru masak kompeten memasak menjaga standar makanan disediakan   pelayan cepat tanggap menangani komplain terkesan abal abal   pelayan tidak menanyakan tingkat kematangan daging steak   lanjutan,2
lokasi strategis penasaran daerah situ rame terus parkiran nya   entah ke hdl ke alas daun rame rame sama keluarga rasa biasa   mahal iya   sayur seuprit tempat nya biasa yang beda cuma makan pakai alas daun pisang  ,2
lokasi tes jelas   ditelepon diangkat   email cuma auto reply   rekomendasi   aku baru sadar something wong pas mampir kantor nya mereka cerita pernah held tes hotel ruang sebelah kondangan   they told that without remorse,2
lomba panjat pinang diajarkan belanda menertawai pribumi   apa pendapat mu  ,2
lu agama buddha sesat   terserah   penting berdebat sama orang kampungan kayak lu   tahu enggak,2
lu masalah apa sih sama orang arab   rasis benar lu   kemarin kemarin gue pernah bahas agama   ras   suku bangsa lho   idiot  ,2
lumayan enak   pelayanan bagus   saja tempat nya kurang bersih   ke tempat nya susah rawan macet   jadi berpikir kali kalau mau ke sini  ,2
lumayan enak   sushi lebih enak harga yang sama   letak strategis mudah dijangkau angkutan umum mobil pribadi   menu sushi kurang banyak   kalau menu sushi porsi kecil 0 pieces   rasa sushi enak tidak ada ginger pickle di sushi tei menambah citarasa   nya kulit ada ginger pickle   wasabi   cabe bubuk   jadi sebenarnya kurang istimewa  ,2
lumayan sih kalau galau mau makan mana   tidak cocok kalau hujan   iya kalau akhir pekan tax sangat menyebalkan mahal sekali  ,2
lunox   beli sejak awal rilis   mencoba classic langsung peringkat   jadi feed   menyesal banget beli,2
maaf   islam bukan agama   islam aliran sesat nga ku agama   menista islam bukan menista agama   malahan   islamlah penista agama sesungguhnya   semua agama lu katakan kafir   semua agama asli nusantara lu katakan cuma kepercayaan  ,2
maaf dukun sibuk bakar menyan bani kampret,2
maaf kunyuk bro enak banget rasan sebar hoaks maaf sebar hoaks maaf mesti sapu biar jera nih orang uniform resource locator,2
maaf minimal   bukan nomer saja begitu   tanya semua pakai sel daerah situ   mengalahkan sama   tidak mau nga ku kalau memang sinyal nya yang jelek,2
maaf orang jb muak sila modar,2
maaf twitter hanya untuk orang pintar,2
macet begini malah hampir nabrak  ,2
macet sana sini   surabaya ku,2
mafia seperti kentut   bau nya tidak kelihatan wujud nya  ,2
mahal,2
mahasiswa jangan sok sokan deh ikut politik   belajar sana deh  ,2
mahfud md allah subhanahu wa taala berang bangsa ajak buang islam,2
main game bosan   menonton film ada menarik   buka medsos isi nya kebencian semua  ,2
majelis istiqomah indonesia kayak orang kristen jangan diikuti jelas sesat,2
maju gubernur sengsara rawan,2
maju maki mama bolot,2
makan mi singapura mahal mahal dikira enak ternyata doyan,2
makan mi upnormal mahal banget,2
makan pinggir jalan   makanan nya enak   pelayanan bagus   harga mahal  ,2
makan ramai   antre   menu masakan   masakan standar di rumah   rasa biasa   harga sesuai kualitas rasa  ,2
makan resto mewah   pelayanan bagus   harga saja mahal   rasanya semelekete   sungguh menjengkelkan  ,2
makan restoran   kafe mahal rasanya enak,2
makan siang istri anak anak tahun baru restoran sangat chaotic   pertama tama perlu waktu tunggu dapatkan kursi tiba 5 menit   duduk   tidak langsung didatangi pelayan saji daftar menu nya   perlu waktu 00 menit   meja hadapan pun 30 menit dibersihkan   makanan tiba   cukup menyebalkan  ,2
makan siang sini asyik   nuansa bali walaupun music nya musik sunda kadang musik khas bali bergantian   tempat nya enak adem sayang sekali pesan kopi lama banget datang nya   diminta berkali kali   iya pak iya pak hampir 0 jam ketika kopi datang bukan kopi panas kopi ade   kah ciri khas kopi sini   kalau khas nya kopi dingin enak  ,2
makan sini jangan pas makan siang   antre nya   makan pakai piring seng   kue balok minuman makanan zaman dulu ada   rute makanan standar sih   standar banget  ,2
makan sini kemarin   pesan menu beef steak   lokasi   cukup nyaman   menu   tampaknya perlu peningkatan rasa hidangan nya belum memenuhi pesanan   orange squash nya kurang enak soda   nya  ,2
makan sini menggunakan voucher disus   paket nasi ayam kari   diskon hingga 30 persen   akibat nya pengunjung mengantre meredeem voucher   cilaka nya cek voucher dilakukan manual   ada masalah makanan nya   saja antrean terlalu lama   voucher sendiri dibeli jadi mau mau pengunjung mengantre,2
makan sini pertama kali memilih duduk lesehan   terus terang kami merasa sangat nyaman ada kucing kucing berkeliaran parah nya kucing tersebut sampai meloncat naik atas meja   pelayan nya dikasih tahu hanya mengusir sara biasa tersebut mengakibatkan kucing tersebut lagi      mereka menjaga dan membawa kucing  ,2
makanan bisa dipesan   kopi ada   pesan onion ring dikasih calamari   chicken katsu tipis sekali plus nasi 35 ribu sepadan banget   bawaan nya pengin marah   maaf tidak bakal balik  ,2
makanan enak   kopyor banyak binatang nya gumpalan berisi minyak   sop buntut kuah nya rasa mecin   pelayan membantu lama   makanan dibilang cukup mahal   0 star untuk pemandangan   real not rekomendasi,2
makanan enak rasanya berbeda konsep kafe   saja   menulis sarapan also   ketika jam 8 9 pagi ke sana   masih tutup   sedih kecewa   untuk management dipastikan jam sarapan jam berapa  ,2
makanan kafe mahal   pelayanan nya lama   makanan nya enak,2
makanan khas sunda rasanya oke kotor tempat nya sayang cukup ramai pengunjung nya antre   sih jadi kekurangan nya  ,2
makanan nya enak terkenal saya kecil dulu   terakhir makan sana   harga nya benar benar masuk akal bakmi   pelayanan nya kurang ramah kurang sopan   padahal lokasi perumahan tua kurang bersih   mengecewakan mahal sekali dibanding pesaing nya,2
makanan nya lumayan   harga nya sepertinya naik jadi jauh lebih mahal sebelumnya   pesanan diinput jadi menunggu satu jam lebih dibuatkan makanan nya   pun akhirnya menyadari pesanan kami datang   pertama kali datang tidak disediakan menu   inti nya sini harus banyak menunggu buang buang waktu   kalau pesanan telat tidak ada pemberitahuan  ,2
makanan nya mahal mahal   masakan nya kurang enak   kalau tinggi season   mengantre   pemandangan nya bagus sih   bukan yang cari  ,2
makanan sama minuman restoran harga nya mahal   enak,2
makanan sana memang enak   konsep restora yang sangat bagus ada live musik sangat disayangkan staf nya bagus   tidak diajarkan sikap tamu  ,2
makanan sini sepadan harga sangat mahal rasa hambar   sudah sering mengunjungi tempat tapi dalam beberapa kurun waktu terakhir   keramaian membuat nyaman makan sini   ada pembaharuan segi tempat berwisata konsep wisata ditawarkan  ,2
makanan sunda beragam saja minyak terlalu banyak   gurame goreng enak tidak digoreng garing   juice ditawarkan terlalu banyak air kurang segar,2
maklum pak   sebelah pola fikir nya sempit   ada otak nya cuma tempe,2
maklum sesama maling saling melindungi   jadi dimasalahkan soal prosedur bukan substansi anggota dewan tertangkap tangan terima sogokan  ,2
maklumlah kalau jokowi baperan   klaim meng klaim memang saja nya   pokok nya presiden ri satu alay   lebay   capcay puyung hai  ,2
maksud lu prabowo kuat   oposisi gila kalian   kekuasaan tega mengintimidasi rakyat   indonesia bubar kalian mati sana  ,2
maksud nya total 900 km   hasil pemerintahan sekarang   ayolah pak jangan suka klaim sana sini   jangan suka menghilangkan sejarah bangsa   sejarah pribadi bolehlah bapak hilangkan   tidak yakin semua karena bapak  ,2
malam bersama pasangan memutuskan mencari makanan pengganjal perut selepas pulang kerja   pilihan saya jatuh kafe   saya ku njungi kafe madtari berada jalan rangga gading   dekat dago plaza   waktu saya memesan roti bakar susu keju mi rebus telor kornet   kesan pertama saya adalah harga ditawarkan mahal  ,2
malam minggu sana pasangan diberi tempat couple tempat nya nyaman   saat orang lewat sana tempat goyang goyang   lebih tepat nya mirip warung pinggir jalan lembang   sesuai harga makanan disajikam   pasangan diberi tempat bagus bukan sembarang terima tamu taro tempat itu  ,2
malam pak proses pengembalian dana cancellation tiket hampir 0 bulan ditransfer   call cor pelayanan pelanggan banyak bantu   kecewa,2
malas,2
malas makan oreo   suka bikin gigi hitam,2
malaysia pecundang berani dinegara nya   gua bakar lu anjing malaysia,2
maling sebenarnya di pastikan bernama lulung,2
malu   maluin nih oknum tidak bertanggung jawab  ,2
malu   minder   jadi wni   situ pindah negara   saja kok repot   malu masih tinggal indonesia   otak oon dasar,2
malu malu gerindra admin surat pemberitahuan,2
mampir restoran makan malam kebetulan lewat perjalanan menuju hotel menginap karena kelaperan saya teman akhirnya memilih untuk mampir restoran   tempat nya cukup nyaman bersih   rasa makanan nya biasa bahkan diharuskan membayar terlebih meskipun belum selesai makan karena jam mendekati waktu tutup  ,2
mampus,2
mampus a kayak gue wkwk,2
mampus aib bongkar,2
mampus gembel kalah debat anak lihat kaum cetek tau a inya kaum pikir dangkal sifat paksa argumen terima bodoh,2
mampus lo sookoriin wkwkwkwk pengguna selama kesal mahal,2
mana congor nya kaum sumbu pendek fpi suara nya         anjing mata mu picek koen  ,2
mana gubernur kalian di bangga bangga kan   masa tni turun   dulu pak jokowi ahok ada turun   sekarang kok jebur wow hebat gubernur sekarang,2
mana kinerja nya paling buruk   tni   polri   satpol pp   hansip satpam  ,2
mana nih lama sekali konfirmasi nya   dibayar   sudah mengirimkan bukti tf   e   tiket tetap keluar   kok kecewa itu   kan bisa digantungkan begini   ,2
mana orang galau cinta ini mah gara gara makanan sama gara gara tas nangis 0 hari,2
mantap bersusah payah beli sampai rumah telepon genggam nya ada,2
manusia bangsat,2
manusia manusia memang dilahirkan jadi pecundang,2
manusia otak dungu teriak teriak bubar partai komunis indonesia buku baca bodoh otak kosong mulut iya iya,2
marah banget gua sama indosat,2
marah gue indosat,2
marah gue sama indosat   ampas banget puasa begini,2
marah indosat,2
marah indosat,2
marah indosat   bisa ngapa ngapain,2
marah kok tumbenan telkomsel eror,2
marah sama sinyal indosat  ,2
marah sekali gue sumpah,2
mari lengser jokowi habis ramadan,2
martabak sepertinya lebih cocok disebut pancake   rasanya oke   manis pas terlalu manis membuat enek   jangan mengharapkan tekstur lembab ala martabak manis   nama nya tekstur nya memang seperti bolu   itu   martabak tetap enak dinikmati sudah dingin   bahkan awet disimpan selama beberapa hari suhu ruang   harga nya relatif mahal apabila dibandingkan yang   hehe   cukup sekali deh beli  ,2
mas agus siapa   dijadikan boneka nya say  ,2
masa harus datang gerai indosat komplain marah marah sana,2
masa kecepatan indosat cuma mentok 50 kb,2
masakan restoran rata rata enak,2
masker inisfree kok malah bikin jerawatan sih aduh,2
masuk jam 8 30 jam segini pakai baju tidur   benar benar kena masa jenuh kuliah mengerjakan yang sama cara nya beda beda alias jelas,2
masyaallah wkwk antek antek muncul wehhh lini ku,2
masyarakat bosan muak dengar janji janji calon presiden,2
mata kafir wkwk,2
mata lu picek ya janji jokowi tagih susilo bambang yudhoyono mata picek blok xf0 x9f x98 x85 xf0 x9f x98 x85,2
mata picek cuk norak lihat prestasi jokowi nguoblokkk tolol,2
mata picek mata lihat belah,2
mata picek sih babang,2
mati lho ahli zon munafik kau   dari jangan sok bersih   kau tidak harga nya mata rakyat banyak mengoceh macam burung ku kelaparan,2
mati rasa indosat   minggu kemarin bisa melihat video twitter   bikin marah marah terus,2
mau gimana   kawasan gua enggak over indihome apa   mau naik kabel mahal benar,2
mau komplain   dikirim warna pink   kemarin dibilang white nya  ,2
mau makan oreo aja ribet banget sih   mesti diputer   dijilat   dicelupkan,2
mau marah   jaringan indosat selalu jelek hilang terus,2
mau marah   signal indosat pemeliharaan terus kapan benar nya ih  ,2
mau marah aku sama indosat,2
mau marah gua sama indosat,2
mau marah indosat   kok sinyal nya hilang melulu si,2
mau marah marah kalau kayak begini mah   offline segala jam segini jne jne,2
mau marah sama indosat  ,2
mau marah sini gada sinyal indosat,2
mau marah telkom diblok terus sama telkomsel  ,2
mau mati   permintaa nya banyak seperti   kaum pasukan nasi bungkus,2
mau mencari udara segar pemandangan indah sini sangat tepat   jalan menuju kemari sangat rusak diperbaiki   rusak menanjak berpasir  ,2
mau tahu   balik in pulsa   nama nya perampokan   paket nelp kalian perampokan   baru saya komplain  ,2
mayoritas buddha pendeta demo googling video demo thailand biar tau,2
mayoritas minoritas konsep pendek perintah kitab suci kristen buddha hindu larang pilih pimpin teman pegawai agama,2
mbak   mie nya itu kelembekan   aneh rasanya,2
mcd mana sih rasanya sama   dari saya senang datang mcd dikarenakan rasanya terjamin rasa saya suka   sebenarnya mck nya oke   lokasi nya daerah anak muda bangunan mencerminkan anak muda   sayang nya parkir nya sangat sedikit   menyesalkan sekali kalau ke sini mencari parker   dipastikan akan,2
media bukan alat propaganda politik waktu   propaganda pembangunan mang iya   isu keluarga cendana bisnis   mas 00 percent bu tren   kasus ditudingkan pak harto   zaman juga merebak   sangat powerful tidak mengatur isi media   eka eki   dihabisi,2
melakukan reservasi via online tripadvisor com sudah pesan 3 hari kedatangan meminta perayaan   jauh jauh datang surabaya harapan mendapatkan sesuai harapan terutama staf menghubungi dan menjawab dapat memenuhi permintaan   setelah sampai sana dilayani on the spot   tempat disediakan sesuai  ,2
melayani arogan saya senang perlakuan pelayanan pelanggan indosat,2
melihat beberapa ulasan guest comment berputar putar tibalah parit seafood   pesan itu pada habis kepiting   udang   ikan kerapu cumi   pesanlah udang goreng tepung   cumi saos padang berikut ikan kerapu di buat tom yam kebersihan bad sangat   sangat diri tibalah menu udang cumi telat sekali staf nya hampir  ,2
melihat kader demokrat ribut pak hnw pks   karena demiz jadi dicalonkan   jijik baca nya,2
melihat referensi bagus kafe   tertarik mencoba   mengambil tempat teras luar udara malam cukup panas   lumayan asik suasana nya   memesan chicken cordon bleu tea pot   pesanan datang agak lama menunggu   makanan dipesan luar harapan   rasanya biasa   piring besar porsi kecil potato salad sedikit sekali terlihat kosong piring besar   mengecewakan  ,2
memang babi anjinglah orang orang sarawak bangkai  ,2
memang banyak bacot sih   omongan doang gede bocah   kalau memang lu simpatik suku asmat   suruh mahasiswa dokter terbaik mu datang ke papua   biar kalian tahu rasanya nyamuk malaria seperti apa,2
memang brengsek acara zaman sekarang sumpah guna membosankan   bermutu benar benar menyedihkan   heran acara kayak gitu kok malah bangga senang goblok memang acara alay    orang nya di acara   wah goblok semua  ,2
memang enggak enak terjebak macet   lebih enak kalau terjebak masa lalu,2
memang islam agama bermoral cacat lonte,2
memang jadi gubernur jawa barat apa periode   malu   maluin   pak presiden yang turun tangan   ciliwung apa kabar nya   bagaimana lanjutan normalisasi sungai nya zaman asu  ,2
memang pernah suka dulu sama   songong parah,2
memang semua sajian nya enak segar   kecewa pelayanan nya   pertama   itu hampir jam makan siang   pengunjung mampir sini belum terlalu panjang   ada pembatas menunjukkan tempat awal antrean akhir antrean   tiba giliran saya memesan   tiba tiba seonggok makhluk datang menyerobot antrean arah akhir antrean   yang mengecewakan nya   pelayan sana ramah  ,2
memang sepertinya aku ditakdirkan nikmatin indomie goreng   padahal cuma menebus mi nya lho   bisa nya berlebihan   cooked   grinningfacewithsweat,2
memang tak salah mulut bahasa memang mulut seorang penjilat   memalukkan najis  ,2
memasuki resto sagoo disuguhi interior antik   pernak pernik jadul mengingatkan akan barang barang lama dapur zaman dulu   makanan ditawarkan khas peranakan zaman dulu   harga   rasa sebanding biasa biasa alias standar ada istimewa   penampilan ruang penyajian sangat biasa  ,2
membenci,2
membenci jokowi personal,2
membenci suporter persija,2
membuat duit haji zakatin asn   mending kejar harta rampokan cina garong super kakap,2
memek eh mewek xf0 x9f x98 x85 xf0 x9f x98 x85 xf0 x9f x98 x85,2
memesan nasi goreng pete pete nya ada terus bumbu nasi nya hambar plus kerupuk aci nya melempem   memesan cireng rasanya asin   memesan sate ayam pedas banget   memesan tahu kriuk rasanya pahit  ,2
memesan sausage   steak   mushroom soup   iced banana chocolate   si sausage di kasih 0 sama side dish mashed potato   gila asiiiiin sekali gakuat makan nya tidak habis   padahal saya sudah gelapkan asin pakai tisu   si steak saya pesan baik dong agak alot daging nya   mushroom soup biasa banget  ,2
memilih tempat makan saung pemandangan sawah memesan nasi timbel komplit   surabi oncom colenak pesanan datang harus menunggu lama   saja kecewa serabi nya   luar ekspektasi   enak  ,2
memuaskan,2
menang sombong kalah nga ku dikeroyok   pengecut pecundang   mereka  ,2
mencari tempat buat makam malam bandung   sengaja menemukan rumah makan   soal rasa   ayam bakar sambal nya enak   lantai rumah makan licin   anak terpeleset berlari   area parkir terbatas  ,2
mencari tempat es krim penuh semangat   membayangkan sama persis gelato yogya   ditemukan ternyata gelato nya berbeda   sama dengan yang di yogya   cuma mirip     apa entah pas giliran ke sana es jadi memang mesin nya sedang rusak acuh   memang itu   kalau iya   berarti mesin nya kurang bagus  ,2
mencoba buka puasa 08th   harga tergolong mahal antara hotel berbintang bandung   rasa ditawarkan sangat mengecewakan   pasta nya hambar   bebek makanan hambar   sangat berbeda apa biasa ditawarkan   pelayanan juga kurang profesional saat melakukan pembayaran mengunakan kartu kredit bank mega  ,2
mencuri,2
mending jangan masuk sekolah kristen   kamu kristenisasi loh  ,2
meneriakan anti rokok   menerima pinangan beasiswa djarum,2
mengatasi masalah kayak gini anies sandi becus   mana pasukan kebersihan begitu banyak jumlah nya  ,2
mengecewakan,2
mengerti kenapa resto menduduki peringkat 00 0800an resto ada bandung   harga mahal   lokasi tersembunyi   rasa makanan biasa   jangan terlalu percaya sama review menyesatkanlah  ,2
mengerti nih kubu jokowi makin lama kok ideologi pikiran nya sesuai   membenci syariah kekhalifahan   mendukung budaya syirik   mendukung pembakaran bendera brkalimt tauhid   jadi pilih jokowi   takut kena azab,2
menghargai siapapun memaknai politik jalan kotor   saya sangat kecewa   anda sebenarnya sedang menghancurkan negeri  ,2
menginap suite room duduluran   kondisi kamar     air panas berfungsi   jendela kamar mandi banyak lapuk kaca yang pecah   tissue cuma di toilet   semua channel tv jelas gambar nya   ada signal wi   fi   ada sandal fasilitas penginapan ada area bermain anak anak   tidak ada  ,2
menginjak satu malam teman   resor cukup tua kurang perawatan   sangat disayangkan   peralatan mandi tersedia minim   sikat pasta gigi plastik terlihat cukup lama sana   pakai   ada puntung rokok wc   handuk bolong   sprei sangat lembab mungkin udara dingin,2
mengorderkan gocar saudara guna cek up kesehatan nya sudah bayar gopay   saudara yang sakit dikenakan biasa cash   kurang ajar  ,2
mengurusi bendera mulu nih tentara banci   bakar bendera papua berani   kalian cuma nampak hebat kalau pakai senjata  ,2
menonton film indonesia tv   kadang bikin jengkel   seakan seakan indonesia ada masalah   semuanya jalan jalan luar negeri  ,2
mensen tanggal 30 oktober kok ada respon   payah  ,2
mental apa pak jokowi   bagaimana pak   mental anak bangsa menyimpang   pak tembak pak   titisan dajjal   saya tahu bapak nya preman pasar   orang punya agama moral pak calon perusak bangsa  ,2
menteri negeri indonesia janji hancur kuat anti cina jokowi anti pribumi turun jokowi tiru turki,2
menteri sontoloyo,2
menu makanan cina makanan lumayan lengkap porsi kecil   makanan sini lebih baik beli sudah satu paket nasi sayiuran mangkok,2
menu utama masakan sunda   menu disajikan sangat unik   ditempatkan katel kecil kecil  ,2
menunggu 60 menit nasi wagyu nasi sosis   dibilang nya habis 60 menit menunggu   ada staf peduli menginfokan kami   definitely would not datang  ,2
menunggu makanan nya lama banget   waitress nya galak   pas makanan nya itu pesan pizza datang eh gosong kasir nya pas bayar senyum bad services keseluruhan baik  ,2
menyalahi konstitusi mana di dpr fraksi independent   hanya akal akalan fahri hamzah takut jadi pengangguran,2
menyalahkan net kok   kebanyakan exol kecewa sama   kan ego lama banget enggak cb jadi nya kecewa nya sekecewa   mana exol banyak kabar bahwa exo bikin mv masih banyak kode lain exol mengambil patokan linimasa jadi nya kaget aja pas  ,2
menyesal,2
menyesal banget aku baca panjang buku baru aku beli gramed kayak begini ternyata isi nya berfaedah semua  ,2
menyesal beli first press regular isi photobooka nya alur jodoh,2
menyesal beli ipx   bahkan harus menghitung   ternyata biasa telepon genggam   nya  ,2
menyesal daftar cpns berpengaruh soal nya jatoh nya malah lulus,2
menyesal datang sini pas malam malam pemandangan nya enggak kelihatan seberapa bagus terlalu gelap remang remang   makan nya sih enak enak lumayan bikin jebol isi dompet,2
menyesal gua beli spotify premium hari,2
menyesal gua rambut rambut bondol,2
menyesal mengadakan acara makan malam restoran   bersama rekan rekan kantor   itu pesan beberapa macam menu   antara nya beef steak   buntut bakar   udon soup   hot chocolate   es kopi   rasa makanan   standar   biasa biasa   ada istimewa   istimewa tempat nya yang elite  ,2
menyesal pakai pasca bayar limit menelepon ternyata 000 000 sekarang bisa menelepon minggu depan   super konyol  ,2
menyesal pilih pak   terbukti beliau lebih otoriter pak,2
menyesal salah beli mana mahal lageee,2
menyesal sekali keluar buat beli cemilan,2
menyesal sekali kemarin makan warung makan upnormal   menangkap rasa indomie dihargai semahal  ,2
merasa cemburu   mohon tahu diri   bukan siapa siapa  ,2
mereka punya kemampuan sedikit melangkah   jadi nya timbul sifat iri dengki,2
meskipun berasal pekanbaru jika bicara masakan padang tetap lebih enak sana masakan padang jakarta   kebanyakan masakan padang sini dimodifikasi lidah masyarakat sini   jadi   meskipun dekat kantor rumah makan padang rasanya lumayan   tetap bisa puaskan rasa rindu cita rasa asli padang kok berlebihan   hehehe,2
messi cupu membawa tim nya juara  ,2
mg sumpah hotel harga mahal pelayanan jelek banget   makanan enak balas   layak sama harga nya,2
mi aceh bang jaly tanah kusir rekomendasi pelayanan parah pesan hampir sejam pesanan selesai   malahan orang baru datang menu yang sama pakai tunggu lama langsung jadi,2
mie nya biasa   porsi lumayaan besar   sambal nya mantap   harga nya buat geleng geleng kepala   cukup sekali coba,2
mie nya kelembekan   suka,2
mimpi disuruh mencari coklat sama gordon ramsay eh malah kecampur sama kuah indomie terus bentuk nya jadi aneh    ,2
minggu   03 juli 06 maja house pukul 08 00   menuju restoran melalui puluhan anak tangga maaf dihitung hehe    arti nya cocok neng ajak orang tua atas 60 tahun   saya tidak memperhatikan ada lift pengunjung   lampu di restoran terlalu gelap jika berkunjung mengajak anak anak   kurang cocok  ,2
minimal indomie goreng exp   date kurang 3 bulan kok mulai kadaluarsa aroma mi mulai tengik   bumbu mulai menggumpal saus nya mulai berubah warna tekstur  ,2
minimal kok tri sekarang pelit msa aktif sih  ,2
minta bertindak   hahahahahahahahahahah   masak iya minta bertindak sama pelaku otak pelaku nya   sama partai demokrat menyuruh orang lumpuh berlari kencang  ,2
minuman koma apa sih kok cara minum nya aneh   rasanya aneh lagi,2
mister   mahal makanan makanan tidak laku indonesia mister  ,2
mobil toyota kok nyaman banget,2
moga etnis cina indonesia duduk perintah kayak singapura,2
monyet komunis tolol,2
monyet songong uniform resource locator,2
muak indihome makin sini makin mahal bayar nya kualitas nya makin menurun,2
muak keputusan offside sebetulnya onside sangat sangat sering dilakukan para hakim garis liga sepakbola indonesia   kesal malu   terima kasih  ,2
muka agama yahudi ra sambi po,2
muka kayak cepot   medan ku matikan anak,2
muka nya sudah kayak iblis   hukum mati anak  ,2
muka sesat   kayak buddha julai  ,2
muka sih babi ahok serbet lantai,2
mulai tadi pagi telepon satu nya mati total   barusan lapor 037 nomor tiket in 03973363   0 line mati total   entah kapan bisa normal   tolonglah telkom peduli sedikit sama pengguna,2
munafik kau ruhut   dulu bilang jokowi pantas jadi presiden   sekarang bela bela presiden   dasar penjilat kau  ,2
muncul antek antek partai komunis indonesia berani muncul terang terang mudah mudah perintah tinggal diam uniform resource locator,2
muncul partai komunis indonesia bulu monyet uniform resource locator,2
mungkin dulu ahok hancur cara busuk selanjutnya pak jokowi usut terus kalau betul terbukti serahkan hukum nya masyarakat   orang macam beliau parasit bangsa  ,2
mungkin saracen mca bergerak ada dukungan dana tujuan utama menghancurkan tokoh tertentu   pasti kerjaan fadli zon prabowo  ,2
musim hujan begini hujan tidak tenang takut kebanjiran   tinggal kota isian kurang perhatian,2
muslim hina iblis betina nista syariat,2
muslim jabat negara wajib dampak buruk aji salat,2
musnahkan fpi pengajar kebencian  ,2
musnahkan manusia ya tuhan   amen  ,2
nah iya   sumpah kecewa banyak army tutup mata sama masalah   tutup mata terus ngejudge saja   bingung deh  ,2
nah nih mau cari perhatian dunia maya   berkoar koar didunia nyata itu sebenarnya kesepian butuh teman   orang harus musnahkan dunia maya  ,2
nah sulit kalau orang nya niat buat brendi   sih sedikit dinasehati misal anak kecil loh pak kalau bapak sakit parah terus bagaimana masa depan begitu terus tiap hari siapa tahu lama jadi kepikiran jadi ada niatan buat berenti,2
najis,2
najis kirim pesan direct message gue balas bodoh gue doa pentas menang,2
najis sok banget jutek iyuuuh gue yanyk,2
nama absurd first impression bikin enak imajinasi ganteng etik pas coba ngewe direct message enak banget harap direct message nyata,2
nama agama munafik,2
nama mal kurang sesuai kenyataan   restoran dan beberapa mahal harga   nya   kalau ada cgv blitz mungkin makin sepi mal   sana makan burger   lain mahal   bisa 000 ribu habis untuk makan malam untuk 0 orang,2
nama nya alternatif   ibarat yu dulu   ditangkap   prd dituduh pki   nyawa terancam kemudian mnm ramuan pdip   kan berangsur sembuh   lom sembuh betul   coba yu dulu bertahan ramuan prd   dah mati  ,2
nama nya pak jokowi pencitraan doang,2
